Order,Family,Genus,Species,Genome Composition
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Betapapillomavirus,Betapapillomavirus 6,dsDNA
Unassigned,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Chipapillomavirus,Chipapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 6,dsDNA
Unassigned,Papillomaviridae,Deltapapillomavirus,Deltapapillomavirus 7,dsDNA
Unassigned,Papillomaviridae,Dyochipapillomavirus,Dyochipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyodeltapapillomavirus,Dyodeltapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoepsilonpapillomavirus,Dyoepsilonpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoetapapillomavirus,Dyoetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoiotapapillomavirus,Dyoiotapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoiotapapillomavirus,Dyoiotapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Dyokappapapillomavirus,Dyokappapapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Dyolambdapapillomavirus,Dyolambdapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyomupapillomavirus,Dyomupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyonupapillomavirus,Dyonupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoomegapapillomavirus,Dyoomegapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoomikronpapillomavirus,Dyoomikronpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyophipapillomavirus,Dyophipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyopipapillomavirus,Dyopipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyopsipapillomavirus,Dyopsipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyorhopapillomavirus,Dyorhopapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyosigmapapillomavirus,Dyosigmapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyotaupapillomavirus,Dyotaupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyothetapapillomavirus,Dyothetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoupsilonpapillomavirus,Dyoupsilonpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoxipapillomavirus,Dyoxipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Dyoxipapillomavirus,Dyoxipapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Dyozetapapillomavirus,Dyozetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Epsilonpapillomavirus,Epsilonpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Epsilonpapillomavirus,Epsilonpapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Etapapillomavirus,Etapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 6,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 7,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 8,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 9,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 10,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 11,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 12,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 13,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 14,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 15,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 16,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 17,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 18,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 19,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 20,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 21,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 22,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 23,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 24,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 25,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 26,dsDNA
Unassigned,Papillomaviridae,Gammapapillomavirus,Gammapapillomavirus 27,dsDNA
Unassigned,Papillomaviridae,Iotapapillomavirus,Iotapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Iotapapillomavirus,Iotapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Kappapapillomavirus,Kappapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Kappapapillomavirus,Kappapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Lambdapapillomavirus,Lambdapapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Mupapillomavirus,Mupapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Nupapillomavirus,Nupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Omegapapillomavirus,Omegapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Omikronpapillomavirus,Omikronpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Phipapillomavirus,Phipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Pipapillomavirus,Pipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Pipapillomavirus,Pipapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Psipapillomavirus,Psipapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Rhopapillomavirus,Rhopapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Rhopapillomavirus,Rhopapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Sigmapapillomavirus,Sigmapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Taupapillomavirus,Taupapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Thetapapillomavirus,Thetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treisdeltapapillomavirus,Treisdeltapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treisepsilonpapillomavirus,Treisepsilonpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treisetapapillomavirus,Treisetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treisiotapapillomavirus,Treisiotapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treiskappapapillomavirus,Treiskappapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treisthetapapillomavirus,Treisthetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Treiszetapapillomavirus,Treiszetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Upsilonpapillomavirus,Upsilonpapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 2,dsDNA
Unassigned,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 3,dsDNA
Unassigned,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 4,dsDNA
Unassigned,Papillomaviridae,Xipapillomavirus,Xipapillomavirus 5,dsDNA
Unassigned,Papillomaviridae,Zetapapillomavirus,Zetapapillomavirus 1,dsDNA
Unassigned,Papillomaviridae,Alefpapillomavirus,Alefpapillomavirus 1,dsDNA
Unassigned,Partitiviridae,Alphapartitivirus,Beet cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Carrot cryptic virus,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Cherry chlorotic rusty spot associated partitivirus,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Chondrostereum purpureum cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Flammulina velutipes browning virus,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Helicobasidium mompa partitivirus V70,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 1,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 3,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 12,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 13,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Heterobasidion partitivirus 15,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Rosellinia necatrix partitivirus 2,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,Vicia cryptic virus,dsRNA
Unassigned,Partitiviridae,Alphapartitivirus,White clover cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Atkinsonella hypoxylon virus,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Cannabis cryptic virus,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Ceratocystis resinifera virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Crimson clover cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Dill cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Fusarium poae virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 2,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 7,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus 8,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Heterobasidion partitivirus P,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Hop trefoil cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Pleurotus ostreatus virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Primula malacoides virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Red clover cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Rhizoctonia solani virus 717,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,Rosellinia necatrix virus 1,dsRNA
Unassigned,Partitiviridae,Betapartitivirus,White clover cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Cryspovirus,Cryptosporidium parvum virus 1,dsRNA
Unassigned,Partitiviridae,Deltapartitivirus,Beet cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Deltapartitivirus,Beet cryptic virus 3,dsRNA
Unassigned,Partitiviridae,Deltapartitivirus,Fig cryptic virus,dsRNA
Unassigned,Partitiviridae,Deltapartitivirus,Pepper cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Deltapartitivirus,Pepper cryptic virus 2,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Aspergillus ochraceous virus,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Discula destructiva virus 1,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Discula destructiva virus 2,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Fusarium solani virus 1,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Gremmeniella abietina RNA virus MS1,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Ophiostoma partitivirus 1,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Penicillium stoloniferum virus F,dsRNA
Unassigned,Partitiviridae,Gammapartitivirus,Penicillium stoloniferum virus S,dsRNA
Unassigned,Partitiviridae,Unassigned,Agaricus bisporus virus 4,dsRNA
Unassigned,Partitiviridae,Unassigned,Alfalfa cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Unassigned,Carnation cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Unassigned,Carrot temperate virus 1,dsRNA
Unassigned,Partitiviridae,Unassigned,Carrot temperate virus 2,dsRNA
Unassigned,Partitiviridae,Unassigned,Carrot temperate virus 3,dsRNA
Unassigned,Partitiviridae,Unassigned,Carrot temperate virus 4,dsRNA
Unassigned,Partitiviridae,Unassigned,Gaeumannomyces graminis virus 0196A,dsRNA
Unassigned,Partitiviridae,Unassigned,Gaeumannomyces graminis virus T1A,dsRNA
Unassigned,Partitiviridae,Unassigned,Hop trefoil cryptic virus 1,dsRNA
Unassigned,Partitiviridae,Unassigned,Hop trefoil cryptic virus 3,dsRNA
Unassigned,Partitiviridae,Unassigned,Radish yellow edge virus,dsRNA
Unassigned,Partitiviridae,Unassigned,Ryegrass cryptic virus,dsRNA
Unassigned,Partitiviridae,Unassigned,Spinach temperate virus,dsRNA
Unassigned,Partitiviridae,Unassigned,White clover cryptic virus 3,dsRNA
Unassigned,Parvoviridae,Ambidensovirus,Asteroid ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Blattodean ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Blattodean ambidensovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Decapod ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Dipteran ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Hemipteran ambidensovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Hymenopteran ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Lepidopteran ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Ambidensovirus,Orthopteran ambidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Brevidensovirus,Dipteran brevidensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Brevidensovirus,Dipteran brevidensovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Hepandensovirus,Decapod hepandensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Iteradensovirus,Lepidopteran iteradensovirus 5,ssDNA(+/-)
Unassigned,Parvoviridae,Penstyldensovirus,Decapod penstyldensovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Unassigned,Orthopteran densovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Amdoparvovirus,Carnivore amdoparvovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Aveparvovirus,Galliform aveparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 5,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Carnivore bocaparvovirus 6,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Chiropteran bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Chiropteran bocaparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Chiropteran bocaparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Chiropteran bocaparvovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Lagomorph bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Pinniped bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Pinniped bocaparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Primate bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Primate bocaparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 5,ssDNA(+/-)
Unassigned,Parvoviridae,Bocaparvovirus,Ungulate bocaparvovirus 6,ssDNA(+/-)
Unassigned,Parvoviridae,Copiparvovirus,Ungulate copiparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Copiparvovirus,Ungulate copiparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Adeno-associated dependoparvovirus A,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Adeno-associated dependoparvovirus B,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Anseriform dependoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Avian dependoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Chiropteran dependoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Pinniped dependoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Dependoparvovirus,Squamate dependoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Primate erythroparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Primate erythroparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Primate erythroparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Primate erythroparvovirus 4,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Rodent erythroparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Erythroparvovirus,Ungulate erythroparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Carnivore protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Chiropteran protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Eulipotyphla protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Primate protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Primate protoparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Primate protoparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Rodent protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Rodent protoparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Rodent protoparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Ungulate protoparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Protoparvovirus,Ungulate protoparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Chiropteran tetraparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Primate tetraparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Ungulate tetraparvovirus 1,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Ungulate tetraparvovirus 2,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Ungulate tetraparvovirus 3,ssDNA(+/-)
Unassigned,Parvoviridae,Tetraparvovirus,Ungulate tetraparvovirus 4,ssDNA(+/-)
Unassigned,Permutotetraviridae,Alphapermutotetravirus,Euprosterna elaeasa virus,ssRNA(+)
Unassigned,Permutotetraviridae,Alphapermutotetravirus,Thosea asigna virus,ssRNA(+)
Unassigned,Phycodnaviridae,Chlorovirus,Acanthocystis turfacea chlorella virus 1,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Hydra viridis Chlorella virus 1,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus 1,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus A1,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus AL1A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus AL2A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus BJ2C,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus CA4A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus CA4B,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus IL3A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NC1A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NE8A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NY2A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus NYs1,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus SC1A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus XY6E,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus XZ3A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus XZ4A,dsDNA
Unassigned,Phycodnaviridae,Chlorovirus,Paramecium bursaria Chlorella virus XZ4C,dsDNA
Unassigned,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Ectocarpus fasciculatus virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Ectocarpus siliculosus virus 1,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Ectocarpus siliculosus virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Feldmannia irregularis virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Feldmannia species virus,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Feldmannia species virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Hincksia hinckiae virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Myriotrichia clavaeformis virus a,dsDNA
Unassigned,Phycodnaviridae,Phaeovirus,Pilayella littoralis virus 1,dsDNA
Unassigned,Phycodnaviridae,Prasinovirus,Micromonas pusilla virus SP1,dsDNA
Unassigned,Phycodnaviridae,Prasinovirus,Ostreococcus tauri virus OtV5,dsDNA
Unassigned,Phycodnaviridae,Prymnesiovirus,Chrysochromulina brevifilum virus PW1,dsDNA
Unassigned,Phycodnaviridae,Raphidovirus,Heterosigma akashiwo virus 01,dsDNA
Unassigned,Picobirnaviridae,Picobirnavirus,Human picobirnavirus,dsRNA
Unassigned,Picobirnaviridae,Picobirnavirus,Rabbit picobirnavirus,dsRNA
Unassigned,Plasmaviridae,Plasmavirus,Acholeplasma virus L2,dsDNA
Unassigned,Pleolipoviridae,Alphapleolipovirus,Haloarcula virus HHPV1,dsDNA; ssDNA
Unassigned,Pleolipoviridae,Alphapleolipovirus,Haloarcula virus HHPV2,dsDNA; ssDNA
