virus tax id,host tax id
312273,4100
929769,4100
223313,4100
223316,4100
228897,4100
223321,4100
255521,4100
63723,4100
475454,4100
223328,4100
335187,4100
926844,4100
409287,4100
223337,4100
565052,4100
172391,4100
10831,4100
52135,4100
219299,4100
263001,4100
263578,4100
96054,4100
470166,4100
223356,4100
10835,4100
134599,4100
370833,4100
123735,4100
10832,4100
649996,4100
304859,4100
219702,4100
946046,4100
41460,4100
111418,4100
50817,4101
270255,4101
147306,4101
59504,4101
12282,4101
172391,4101
12253,4101
312275,4102
471285,4102
2479459,4102
255520,4102
1935922,4102
59504,4102
312274,4102
335187,4102
12209,4107
932073,4107
368735,4111
219174,4111
12151,4111
270256,4111
260378,4111
12282,4111
12145,4111
373058,4111
370833,4111
266799,4111
37128,4112
12215,4112
49267,4112
123735,4112
12321,4113
1296569,4113
12259,4113
10840,4113
191547,4113
693900,4113
661505,4113
546025,4113
31750,4113
410826,4113
12182,4113
257464,4113
138982,4113
12045,4113
37128,4113
1725329,4113
12892,4113
12215,4113
2340870,4113
1046402,4113
12167,4113
329164,4113
12169,4113
36403,4113
2170039,4113
40640,4113
12183,4113
12216,4113
444180,4113
12217,4113
1234808,4113
122280,4113
12220,4113
317718,4113
317719,4113
317720,4113
1107955,4113
1107954,4113
195060,4113
10827,4113
223310,4113
12295,4113
12275,4113
134599,4113
370833,4113
55216,4113
255330,4119
647294,4120
450633,4120
1307958,4120
263004,4120
81931,4120
930168,4120
12844,4120
688540,4120
2169736,4120
31743,4120
693892,4120
652718,4120
1198219,4120
1993647,4120
225752,4120
1240597,4120
1489312,4120
1489311,4120
590668,4120
574890,4120
994388,4120
1392388,4120
2026196,4120
2026195,4120
999288,4120
652717,4120
100755,4120
1198220,4120
652719,4120
391912,4120
41459,4120
48982,4120
1513528,4120
1513529,4120
1560692,4120
2034762,4120
603333,4120
995049,4120
1034886,4120
453050,4120
930881,4120
46619,4120
100755,4121
58177,4136
12899,4142
192025,4142
192026,4142
192027,4142
598747,4142
651134,4142
121429,4145
47669,4145
33773,4145
626962,4145
82791,4145
1310424,4145
12271,4146
626962,4146
82791,4146
295090,4146
1250316,4146
1775963,4147
300411,4149
447605,4149
312009,4149
89471,4151
312274,4151
12253,4151
316983,4180
89471,4182
943272,4200
1569052,4201
1569053,4201
2304214,4202
2052851,4202
1569054,4203
1569055,4203
1569056,4203
316983,4210
1324959,4217
12202,4222
2184469,4231
185017,4231
433357,4232
73423,4232
2184469,4232
129732,4232
715480,4232
1963260,4232
131083,4232
12202,4235
12321,4236
196375,4236
191547,4236
12042,4236
309542,4236
73423,4236
1985698,4236
642478,4236
2200955,4236
31713,4236
1688637,4236
12202,4236
1358807,4236
32612,4236
274495,4236
447171,4236
471285,4236
200255,4236
11307,4236
12275,4236
131083,4236
12282,4281
12271,4283
2013968,4309
12282,4382
2122733,4441
2419940,4442
2419939,4442
474454,4447
1775456,4460
1634914,4460
178354,4460
303300,4460
316983,4479
192452,4479
2169984,4498
2169986,4498
191032,4498
10820,4498
10989,4498
268331,4498
268343,4498
56879,4498
146762,4498
497863,4498
45103,4498
157837,4498
112437,4498
10990,4498
12331,4498
119910,4498
268789,4498
42631,4501
1590154,4501
268331,4505
268343,4505
10820,4509
40979,4509
192452,4509
193118,4509
40666,4509
268331,4511
268343,4511
857288,4513
35286,4513
497862,4513
12466,4513
12327,4513
1825924,4513
224578,4513
2169980,4513
2169984,4513
2169985,4513
2169986,4513
2169981,4513
12465,4513
1985699,4513
10820,4513
12287,4513
41764,4513
1774276,4513
10989,4513
268331,4513
268343,4513
1985704,4513
56879,4513
10990,4513
12331,4513
28375,4513
268789,4513
522359,4513
558674,4513
40666,4520
2169984,4521
2169986,4521
268789,4521
2169984,4522
2169986,4522
365150,4522
2282644,4522
10989,4522
362692,4529
42475,4529
2169984,4530
2169986,4530
268331,4530
268343,4530
362693,4530
10990,4530
566568,4530
10991,4530
10986,4530
66266,4530
12332,4530
59500,4530
1931356,4530
373373,4530
12331,4530
10654,4530
35287,4530
2021212,4530
31744,4530
195056,4530
59380,4530
519497,4530
362399,4530
42475,4534
42475,4536
268331,4538
268343,4538
268779,4539
221262,4539
221262,4541
268331,4543
268343,4543
154834,4543
12328,4544
112437,4545
77698,4546
683179,4546
94290,4546
77698,4547
268331,4547
268343,4547
32619,4547
1960252,4547
1960253,4547
362398,4547
1919062,4547
268785,4547
78395,4547
10836,4547
167927,4547
1868659,4547
1492296,4547
94290,4547
2169984,4550
2169986,4550
268789,4550
279896,4554
221262,4554
12179,4555
28355,4555
12331,4555
12179,4556
221262,4556
12331,4556
279896,4558
12330,4558
185954,4558
28355,4558
221262,4558
204478,4560
229149,4560
31742,4560
51354,4560
12203,4560
83544,4564
10820,4564
28375,4564
41763,4565
12327,4565
2169984,4565
2169986,4565
1960254,4565
228582,4565
40979,4565
748170,4565
1980428,4565
41764,4565
236807,4565
2030954,4565
193118,4565
10989,4565
268331,4565
268343,4565
2170101,4565
10990,4565
12331,4565
100887,4565
431317,4565
1174526,4565
10834,4565
520123,4565
290587,4565
452663,4565
452664,4565
452665,4565
452666,4565
452667,4565
452668,4565
268789,4565
399784,4565
452669,4565
460364,4565
2019445,4565
35285,4565
31741,4565
2364281,4565
572239,4565
75746,4565
2169984,4577
2169986,4577
10820,4577
51354,4577
12138,4577
12203,4577
209854,4577
348823,4577
279896,4577
137556,4577
59749,4577
10989,4577
1182518,4577
10821,4577
268316,4577
268319,4577
268326,4577
268330,4577
268331,4577
268332,4577
268343,4577
268315,4577
2025388,4577
12330,4577
445227,4577
1833824,4577
1729670,4577
1874267,4577
2057198,4577
185954,4577
10826,4577
221262,4577
10990,4577
12331,4577
1432563,4577
31503,4577
107804,4577
519497,4577
12224,4577
2382121,4577
2069324,4608
2069325,4608
2033633,4615
180903,4615
136234,4615
373861,4615
497390,4615
451381,4615
12197,4627
433462,4627
12201,4627
12315,4627
2560371,4628
433462,4628
12585,4640
1016853,4640
1476909,4640
328671,4640
1016854,4640
1016855,4640
1016856,4640
1016857,4640
45661,4641
2169721,4641
2169722,4641
328671,4641
69577,4641
334778,4641
1411991,4641
307671,4641
362399,4641
41460,4671
41460,4672
79917,4673
317027,4678
1862127,4678
2058778,4679
2058779,4679
348894,4679
60456,4679
2169804,4679
191547,4681
45224,4681
2169804,4681
12275,4681
47900,4682
12458,4682
55074,4682
12433,4682
12432,4682
12431,4682
12430,4682
150285,4682
150284,4682
42004,4682
43130,4682
12172,4682
2169804,4682
39681,4685
445435,4685
443746,4686
39681,4686
445435,4686
12317,4686
32624,4688
12173,4688
2136283,4688
12315,4688
335963,4695
421010,4696
797075,4696
160842,4697
10653,4743
66702,4747
284687,4751
284689,4751
284688,4751
1249676,4751
674971,4772
310750,4783
640897,4787
2303160,4787
1133557,4787
1077832,4787
1608451,4792
2082658,4874
2082665,4874
2082666,4874
2082667,4874
2082668,4874
12287,4932
186772,4932
198599,4932
12450,4932
11008,4932
42478,4932
114871,4932
1736634,4950
114871,4954
2138326,5016
1980631,5016
2483307,5016
158372,5076
1532180,5082
40268,5115
40281,5116
40282,5116
106962,5116
245101,5116
1329781,5116
186769,5116
404238,5116
311228,5116
11988,5130
2003398,5180
1654339,5180
213034,5180
1502101,5180
1788309,5180
2219092,5180
1181310,5180
1353016,5180
1661062,5180
664785,5180
1074325,5180
1423347,5180
1661257,5180
1133727,5180
1494074,5180
1133728,5180
1279099,5180
1435446,5180
1840528,5180
1483724,5180
1435457,5180
1708391,5180
659497,5180
1435450,5180
28882,5270
218667,5322
674983,5322
32625,5341
2052899,5499
2060778,5518
1872710,5518
194397,5518
687917,5518
687918,5518
1284208,5518
1640379,5518
1809243,5518
2315392,5544
1895000,5566
2066695,5599
483537,5599
58103,5664
39116,5664
1497019,5667
1856767,5684
198608,5722
29256,5722
674953,5722
674954,5722
170965,5722
1008292,5722
1646350,5722
1646351,5722
353633,5740
29255,5741
694581,5754
554168,5755
212035,5755
1813599,5755
1394979,5755
999883,5755
694581,5755
1094892,5755
1560514,5755
1678078,5755
1955558,5755
1349409,5755
1349410,5755
1450746,5755
1826170,5755
1720526,5756
1605721,5756
2107707,5756
2107708,5756
2107709,5756
1421067,5756
212035,5757
1269028,5757
694581,5757
1094892,5757
1128151,5757
1133031,5757
1133032,5757
1128140,5774
1235314,5774
1247379,5774
1859492,5778
2023057,5778
1566868,5802
675060,5807
159252,6162
1923082,6231
1923186,6231
1923316,6231
1923685,6231
1923687,6231
1923759,6231
1923760,6231
1923761,6231
1923764,6231
1923765,6231
1241918,6238
977913,6238
977912,6239
1923460,6264
1923463,6264
1922899,6340
1922900,6340
1922901,6340
1922902,6340
1922942,6340
1922953,6340
1922954,6340
1923194,6340
1922653,6433
1922678,6433
1692255,6448
1241371,6451
2283236,6500
1931370,6525
1931369,6526
1931371,6526
1926998,6544
1926967,6544
1926996,6544
1926969,6544
1926997,6544
1926968,6544
2480179,6573
261939,6579
1922393,6587
1923409,6656
1923415,6656
1923416,6656
1923417,6656
1923418,6656
1923420,6656
1923421,6656
1923422,6656
1923425,6656
1923439,6656
1923440,6656
1923441,6656
1923442,6656
1923443,6656
1923444,6656
1923445,6656
1923446,6656
1923447,6656
1923448,6656
1923449,6656
1923450,6656
1923451,6656
1923452,6656
1923454,6656
1923455,6656
1923456,6656
92652,6657
342409,6657
1922632,6675
1513224,6685
96491,6687
1419711,6687
1513204,6687
1513208,6687
1529056,6687
1608095,6687
96029,6687
282786,6689
430911,6689
142102,6689
1923577,6694
1923578,6694
1923602,6694
1923612,6694
1923650,6694
1923652,6694
1923655,6694
1923656,6694
1692258,6700
1692251,6738
1692252,6738
1922464,6744
1922561,6744
1922563,6744
1922585,6744
1922617,6744
1922634,6744
1922638,6744
1922644,6744
1692251,6744
1692252,6744
1692251,6746
1692252,6746
932662,6761
1692246,6763
1811230,6763
1922736,6771
1692249,6771
1692244,6833
1608058,6893
2293304,6893
644610,6933
10497,6935
2170061,6935
1453404,6935
2170062,6935
204269,6935
688437,6935
44025,6935
194540,6935
644610,6935
1615758,6935
10497,6937
443876,6937
443878,6937
2170061,6937
1679172,6937
248053,6937
1810947,6937
10497,6938
1491393,6941
1172985,6941
11569,6941
1608137,6941
1608138,6941
1219465,6943
1844927,6943
1459044,6943
1457386,6944
12542,6944
1844928,6945
58535,6945
2027354,6945
1569922,6945
11083,6945
104581,6945
1577137,6945
1888318,6960
1547219,6960
1923469,6960
2152567,6962
2293307,6962
220638,6973
1608097,6973
1608099,6973
1404345,6994
1404345,6995
185639,6997
1291515,6997
176652,6997
432587,6999
176652,6999
83191,7004
83191,7010
340187,7029
1032481,7036
1032482,7036
1032483,7036
446569,7038
1986477,7038
1986478,7038
1986479,7038
1032479,7038
169696,7038
223287,7038
1774200,7038
1032477,7038
10291,7061
185639,7067
1962501,7088
31507,7088
46015,7088
74320,7088
74660,7088
70600,7088
28288,7088
12524,7088
1307956,7088
10449,7088
38012,7088
78219,7088
12288,7088
85652,7088
80366,7088
10454,7088
10455,7088
10456,7088
46242,7088
284503,7091
46253,7091
328668,7091
125788,7091
530042,7091
1690666,7091
2065033,7091
288456,7091
271108,7091
12742,7091
640862,7092
1208064,7092
38012,7098
260797,7100
328615,7100
10484,7102
260797,7102
1577776,7107
1246651,7107
204440,7107
1111710,7107
1228012,7107
176652,7108
1301279,7108
113370,7108
307454,7108
1481139,7108
185636,7109
10456,7109
29250,7111
207830,7111
204440,7111
158684,7111
328615,7111
134606,7111
1916701,7111
332054,7111
2083181,7111
51313,7113
1128424,7113
10468,7113
328614,7113
29250,7113
345585,7113
213633,7113
1460071,7119
161494,7119
12287,7137
37138,7137
12288,7137
35254,7139
10288,7141
28322,7141
56947,7141
208973,7141
419435,7141
176652,7141
1221208,7146
1002360,7147
2293284,7147
2293285,7147
2293286,7147
2293287,7147
1922832,7147
1911438,7154
1972683,7157
64290,7157
1534467,7157
1955197,7157
1916650,7157
631267,7157
2250219,7157
1911439,7157
2304505,7157
2304514,7157
2304510,7157
2304477,7157
2304480,7157
1236047,7157
2304512,7157
2304516,7157
985683,7157
40056,7157
1567404,7157
1692107,7157
1746059,7157
1125677,7157
1445557,7157
64291,7157
1332247,7157
64311,7157
44025,7157
649187,7157
1963247,7157
1911442,7157
1034790,7157
1034791,7157
1034792,7157
1034793,7157
1034805,7157
1034806,7157
325676,7157
499854,7157
380160,7157
1972569,7157
64314,7157
643132,7157
1972687,7157
11080,7157
1955199,7157
44026,7157
1406343,7157
273347,7157
1534468,7157
2053026,7157
44158,7158
273349,7158
31658,7158
11021,7158
1301279,7158
218849,7158
11023,7158
59302,7158
12288,7158
31699,7158
11588,7158
11029,7158
11033,7158
11034,7158
11277,7158
164416,7158
11082,7158
11039,7158
64320,7158
1513196,7159
35304,7159
1969351,7159
31658,7159
37124,7159
11053,7159
11060,7159
11070,7159
11093,7159
59301,7159
12288,7159
1980610,7159
11089,7159
64320,7159
1513199,7160
390845,7160
2018471,7160
1534467,7160
1969351,7160
37124,7160
11053,7160
11070,7160
1127767,7160
1332246,7160
44024,7160
1919071,7160
945962,7160
1254420,7160
12288,7160
273360,7160
2109380,7160
2006394,7160
84272,7160
44027,7160
1534468,7160
64286,7160
1867943,7160
47465,7160
1821227,7160
2315813,7160
306276,7160
64320,7160
11089,7161
11577,7162
386586,7163
59300,7163
345201,7163
1611039,7163
59303,7163
35308,7164
11039,7164
487311,7165
1972685,7166
1170422,7167
97469,7174
1980609,7174
1368616,7174
1552662,7174
1495866,7174
2304505,7174
2304514,7174
2304510,7174
2304477,7174
2304480,7174
1236047,7174
2304512,7174
2304516,7174
1821545,7174
603003,7174
1286140,7174
59563,7174
1795438,7174
1708574,7174
1170424,7174
1286143,7174
35318,7174
1170425,7174
64315,7174
2053026,7174
390844,7175
1758881,7175
1758882,7175
64291,7175
1969830,7175
64286,7175
2315809,7175
318843,7176
1955175,7176
2010277,7176
1803034,7176
11080,7176
577122,7176
1489714,7176
1980612,7176
1272942,7177
200401,7177
1272949,7177
12288,7177
11039,7177
649604,7178
936308,7178
1870981,7178
1238455,7178
59300,7178
11072,7178
673515,7178
12288,7178
1955493,7178
643132,7178
59303,7178
11033,7178
1608126,7178
1608127,7178
1608133,7178
1608134,7178
306276,7178
59563,7180
59301,7180
1972683,7182
1972684,7182
59563,7182
386586,7183
345201,7183
11277,7190
345198,7191
1301280,7191
1552661,7197
11272,7198
1348439,7198
1006583,7199
239239,7199
1620893,7199
1972565,7199
1670669,7200
1608139,7205
1002359,7217
595895,7227
64279,7227
666363,7227
666961,7227
663282,7227
48981,7227
2072209,7227
1654582,7227
363716,7227
2053981,7227
1500865,7241
1308859,7246
1500866,7250
666962,7282
1002361,7284
523909,7370
1608066,7370
1746061,7370
11277,7370
1608102,7370
1608104,7370
1608105,7370
2293285,7371
2293286,7371
2293287,7371
379529,7393
379529,7398
10484,7416
158683,7420
37368,7420
116759,7438
92444,7460
1983569,7460
1983570,7460
1100043,7460
1682186,7460
92395,7460
180822,7460
198112,7460
294365,7460
1041806,7460
1041831,7460
1983561,7460
1983562,7460
1983563,7460
1983564,7460
12288,7460
89463,7460
886669,7460
458132,7460
68876,7461
1923718,7509
1746071,7515
1608075,7520
1746063,7520
1746064,7520
2293296,7553
1979755,7588
1692254,7654
35306,7742
320884,7904
691958,7904
1420600,7936
150286,7936
1398149,7936
685443,7936
150286,7937
712037,7937
1662286,7939
638660,7940
317878,7957
465447,7959
1288359,7959
217733,7962
1439369,7962
696863,7962
317858,7962
180230,7962
1574287,7962
1088890,7962
1690672,7971
10401,7996
10401,7998
1147160,8008
219584,8010
36363,8012
67604,8015
31771,8015
508442,8015
1147160,8015
173082,8018
55987,8019
1980915,8022
11002,8022
55987,8022
84589,8022
78540,8022
1661392,8022
11290,8028
11002,8028
1981916,8028
1489836,8030
348296,8030
912320,8030
1157337,8030
381543,8030
1680908,8030
55987,8030
84589,8030
1183064,8030
78540,8030
170618,8032
55987,8032
2029771,8038
508442,8040
1147160,8045
55987,8049
11287,8049
55987,8060
2050971,8103
1549864,8126
59816,8161
36363,8162
36363,8165
1256869,8168
100217,8168
36363,8175
1898060,8175
1885928,8175
1885927,8175
36363,8180
1697349,8187
35297,8187
43761,8255
1980915,8255
256729,8255
1313165,8255
36363,8256
1147160,8256
43761,8267
35297,8267
265294,8305
10493,8316
1661395,8324
2779843,8324
204873,8355
2282206,8384
2218594,8386
114102,8404
10493,8404
85655,8404
389214,8404
11039,8404
1987509,8407
485241,8467
485242,8469
70564,8469
203820,8469
575913,8469
318843,8493
1285600,8501
1285600,8502
252602,8516
1912590,8527
1158189,8535
1158190,8535
1272957,8535
874272,8551
874272,8552
2116187,8565
1223562,8574
1672380,8574
1303019,8574
252602,8574
2419666,8574
1672384,8574
1672385,8574
1382279,8574
252602,8690
189830,8707
122203,8725
318843,8782
219704,8782
281492,8782
11958,8782
284515,8782
2560317,8782
38525,8782
2560319,8782
2560320,8782
38170,8782
2006690,8782
686983,8782
48540,8782
40065,8782
710545,8782
1027468,8782
64307,8782
204269,8782
59563,8782
641501,8782
93838,8782
488241,8782
211044,8782
35279,8782
40012,8782
40060,8782
11082,8782
48543,8782
11080,8790
1714621,8801
1391027,8801
2018685,8805
104388,8830
1239439,8830
691956,8830
1493858,8830
64293,8830
40050,8835
2364132,8835
12639,8835
70796,8835
2560320,8838
1159908,8838
1884917,8839
1239439,8839
2560319,8839
2560326,8839
1928005,8839
686983,8839
691956,8839
1482734,8839
130329,8839
2006585,8839
1239441,8839
707882,8839
622438,8839
324685,8839
300188,8839
1207926,8839
1843768,8839
1843769,8839
1843770,8839
1150860,8839
1006061,8839
1006063,8839
427748,8839
427749,8839
398066,8839
542654,8839
673840,8839
673841,8839
1400257,8839
1350001,8839
1399582,8839
1843734,8839
1391036,8839
1231621,8839
204987,8839
370213,8839
2170004,8839
2083199,8839
232802,8839
2560316,8842
1349999,8842
146032,8842
2560316,8843
1193422,8843
38251,8843
1401445,8847
1349999,8847
1493858,8847
146032,8847
1776109,8847
208491,8847
1960206,8847
204987,8847
93838,8847
64293,8847
1193422,8848
89623,8849
1715293,8853
2560318,8853
2569586,8853
272636,8855
227731,8855
1520006,8855
232802,8855
257468,8855
37325,8855
259898,8859
459957,8869
28300,8899
11072,8899
1159904,8899
1159904,8900
2560314,8910
110944,8928
2560317,8930
126070,8930
204987,8930
764030,8930
1399966,8930
159079,8930
928289,8930
1810944,8930
93386,8932
126070,8932
1907767,8932
1414603,8932
1379161,8932
10264,8932
380253,8954
1987722,8964
11870,8976
11958,8976
11864,8976
11866,8976
11867,8976
11868,8976
11874,8976
11878,8976
10553,8976
190061,8976
400570,8976
11636,8976
354090,8976
11884,8976
1245464,8990
70796,9005
341671,9031
219704,9031
281492,9031
93465,9031
1002273,9031
11946,9031
363745,9031
1401444,9031
2560313,9031
11867,9031
336960,9031
38170,9031
1766559,9031
133789,9031
353768,9031
12618,9031
2109365,9031
2169932,9031
2169933,9031
1932006,9031
336959,9031
1172196,9031
1477515,9031
1565990,9031
1136878,9031
717641,9031
1930304,9031
1534544,9031
1534545,9031
1534546,9031
1534547,9031
1534548,9031
2109373,9031
2109374,9031
1930302,9031
1930298,9031
942030,9031
942037,9031
942036,9031
130328,9031
1006061,9031
12090,9031
1843737,9031
1843740,9031
2059380,9031
172861,9031
172862,9031
172864,9031
190061,9031
190063,9031
190064,9031
190065,9031
10261,9031
11885,9031
10386,9031
10390,9031
35250,9031
1123959,9031
2764087,9031
1766557,9031
1633569,9031
204987,9031
12461,9031
11120,9031
658929,9031
658930,9031
10995,9031
183764,9031
1086543,9031
1086544,9031
1086035,9031
36353,9031
37108,9031
301186,9031
139270,9031
2170052,9031
1678144,9031
60876,9031
11636,9031
884200,9031
994994,9031
994995,9031
11886,9031
1843761,9031
1755588,9031
2773315,9031
93923,9031
1491491,9031
70796,9031
318490,9072
1089138,9091
1239437,9103
2560317,9103
519376,9103
336960,9103
2560327,9103
318490,9103
10261,9103
2764087,9103
10995,9103
11961,9103
37108,9103
1633570,9103
1330070,9103
10266,9103
878329,9103
41678,9103
2170130,9103
70793,9103
246343,9103
1408257,9103
1408258,9103
1293536,9103
1172195,9103
11152,9103
980964,9103
740933,9103
740934,9103
298333,9103
336486,9103
1159902,9123
11021,9126
400122,9133
142661,9134
44088,9134
1715288,9135
1715290,9135
1715291,9135
142661,9135
881945,9135
2094713,9135
676130,9157
1907771,9157
1159906,9158
1391025,9172
349370,9172
2099352,9187
1391038,9187
1391029,9187
1391030,9187
572290,9187
64286,9187
77856,9223
1891747,9224
1548718,9226
1884879,9226
1128118,9228
862945,9230
862945,9231
1590650,9238
2079598,9238
1480065,9238
2560777,9240
40056,9263
11036,9268
11274,9272
11036,9272
64296,9307
137443,9307
1972623,9307
44027,9307
83440,9309
11020,9312
44024,9312
40062,9316
40062,9317
40062,9321
318843,9322
11029,9322
44024,9329
150098,9337
263531,9337
263532,9337
1118369,9337
318843,9342
1714621,9352
118655,9354
159144,9354
11080,9359
12121,9363
1385427,9365
445217,9365
1987144,9365
11033,9368
1679445,9375
660955,9375
1338506,9375
1980493,9378
1508228,9378
47680,9393
318558,9394
2170402,9395
1930507,9397
1906170,9397
1906172,9397
2050585,9397
2050586,9397
2050587,9397
1572237,9397
1572239,9397
393768,9397
424359,9397
424360,9397
424361,9397
424362,9397
424363,9397
424364,9397
424365,9397
424366,9397
424367,9397
875612,9397
875613,9397
424368,9397
424369,9397
424370,9397
875614,9397
875615,9397
795381,9397
1185359,9397
741997,9397
741998,9397
741999,9397
742000,9397
742001,9397
742002,9397
742003,9397
742004,9397
742005,9397
742006,9397
1888311,9397
64281,9397
1891718,9397
64289,9397
942035,9397
64282,9397
1891722,9397
64283,9397
1241932,9397
419697,9397
1891769,9397
2035999,9397
694008,9397
1891773,9397
11292,9397
1241933,9397
694006,9397
1732201,9397
1163537,9397
694007,9397
1888309,9397
64294,9397
90961,9402
63330,9402
152219,9402
90961,9403
63330,9403
152219,9403
121791,9405
253454,9405
162013,9405
1340801,9407
1712570,9407
378830,9407
11269,9407
33727,9407
378809,9407
369584,9407
1904411,9407
1712572,9407
1986505,9408
1986506,9408
1388882,9408
1892416,9408
694006,9408
2053082,9408
798072,9408
798073,9408
798074,9408
11631,9416
1131485,9417
2758131,9430
1622024,9430
1926498,9430
1987139,9432
694000,9432
694001,9432
1195167,9433
1788434,9433
1788435,9433
1074863,9433
1074864,9433
2003500,9433
1213198,9433
1513237,9433
1911554,9433
1195364,9433
1195365,9433
1904408,9433
1904409,9433
249584,9433
1911104,9434
1780507,9435
1572237,9438
1572239,9438
240594,9438
1732201,9438
1588048,9438
1588049,9438
1543419,9438
1903318,9443
1511907,9443
99000,9443
2170115,9447
1603963,9447
1714621,9455
1603964,9455
2170139,9463
1581151,9470
10574,9479
12461,9481
10353,9481
106331,9483
10243,9483
39113,9483
1307800,9483
2170205,9483
39113,9486
310907,9488
1307800,9488
1307800,9489
1307800,9490
687382,9490
687382,9491
2170112,9502
50290,9505
12104,9505
1307800,9505
687383,9505
35243,9506
10380,9506
85618,9506
82664,9508
1236391,9510
35243,9511
2170200,9511
1236392,9514
192196,9515
1678234,9515
1440170,9515
292278,9515
192199,9515
611707,9515
1125844,9517
11970,9518
68416,9519
12461,9520
990305,9520
990306,9520
10353,9520
11857,9520
2170201,9520
990304,9521
990305,9521
990306,9521
1236410,9521
1535247,9521
10381,9521
10574,9527
11723,9527
10532,9528
39101,9530
10317,9533
50292,9533
37124,9533
1611877,9534
12480,9534
338079,9534
10497,9534
1926500,9534
273355,9534
64303,9534
1457322,9534
566308,9534
2560317,9534
11020,9534
1980460,9534
10317,9534
35246,9534
50292,9534
466217,9534
39444,9534
11318,9534
12078,9534
469959,9534
1330521,9534
1027468,9534
426788,9534
12461,9534
1960046,9534
64287,9534
378830,9534
448086,9534
172317,9534
172316,9534
1001061,9534
442712,9534
11628,9534
2560580,9534
11269,9534
33727,9534
300180,9534
2083199,9534
1569922,9534
1525377,9534
288959,9534
378809,9534
11982,9534
1564182,9534
228407,9534
627440,9534
633137,9534
633140,9534
228330,9534
247149,9534
698419,9534
1980490,9534
1715778,9534
909210,9534
585059,9534
995021,9534
995022,9534
995023,9534
413259,9534
1051323,9534
469958,9534
38143,9534
11723,9534
33747,9534
1619218,9534
1619219,9534
1619220,9534
1629656,9534
1629657,9534
84272,9534
160796,9534
99000,9534
512169,9534
82664,9534
28874,9534
307044,9534
1867943,9534
1972567,9534
12461,9536
12092,9536
35246,9538
11060,9538
11069,9538
38143,9538
38804,9538
50292,9539
37124,9539
12461,9539
12092,9539
1891767,9539
338478,9539
38432,9539
38143,9539
38804,9539
507488,9541
1919083,9541
944969,9541
12090,9541
1330521,9541
524653,9541
656889,9541
915424,9541
471181,9541
471182,9541
471183,9541
471184,9541
471185,9541
471186,9541
524652,9541
419544,9541
1236398,9541
10325,9541
340907,9541
106332,9541
129003,9541
310540,9541
995021,9541
995022,9541
995023,9541
413258,9541
31598,9541
723802,9541
1904439,9541
272551,9542
980635,9542
687365,9542
85106,9544
57579,9544
202812,9544
202813,9544
10570,9544
12067,9544
12104,9544
469959,9544
171720,9544
222889,9544
282345,9544
2760813,9544
318563,9544
318564,9544
318565,9544
318566,9544
152632,9544
42789,9544
1330521,9544
1826059,9544
2779844,9544
2294150,9544
2294151,9544
2294152,9544
2364645,9544
2364646,9544
2364644,9544
83534,9544
10325,9544
47929,9544
45455,9544
154334,9544
2560580,9544
11855,9544
12107,9544
340907,9544
106332,9544
1658615,9544
1574627,9544
1574628,9544
1574629,9544
119756,9544
2170199,9544
464935,9544
228404,9544
38420,9544
413259,9544
10532,9544
1159186,9544
1159187,9544
1159188,9544
1159189,9544
1159190,9544
1159191,9544
1159192,9544
1159193,9544
1159194,9544
1560346,9544
469958,9544
442851,9544
1965068,9544
12101,9544
11942,9544
39068,9544
1002918,9544
512169,9544
1245561,9544
64320,9544
1330521,9545
1846169,9545
123630,9545
10325,9545
340907,9545
106332,9545
119755,9545
111469,9545
38432,9549
413259,9549
11764,9554
37124,9554
1608532,9555
75888,9555
1330521,9555
106332,9555
1165908,9555
1962300,9555
1546178,9555
75888,9556
1966007,9556
1330521,9556
1546177,9556
340907,9556
106332,9556
38416,9556
1048243,9556
1286213,9556
1286214,9556
75888,9557
106332,9557
990303,9557
38804,9557
47681,9561
159122,9561
11764,9565
12104,9567
37124,9573
11840,9577
1743411,9592
585084,9592
585086,9592
585095,9592
585096,9592
585077,9592
585079,9592
585080,9592
585081,9592
864686,9593
1743411,9593
2170111,9593
159604,9593
1454033,9593
82664,9593
928214,9595
2170204,9595
585090,9597
585092,9597
585097,9597
585098,9597
585099,9597
585078,9597
33748,9597
82664,9597
37124,9598
1123958,9598
2170109,9598
2170110,9598
332937,9598
702718,9598
743290,9598
66261,9598
742920,9598
742921,9598
12104,9598
93986,9598
10407,9598
106820,9598
40271,9598
12461,9598
12092,9598
2170114,9598
188763,9598
159602,9598
1330996,9598
651733,9598
198503,9598
175567,9598
585082,9598
585060,9598
585083,9598
585085,9598
585063,9598
585064,9598
585087,9598
585088,9598
585066,9598
585067,9598
585068,9598
585089,9598
585070,9598
585091,9598
585072,9598
585073,9598
585093,9598
585094,9598
11642,9598
11723,9598
2065056,9598
687372,9598
687353,9598
687341,9598
687362,9598
687343,9598
2170203,9598
1604874,9600
113194,9600
159603,9600
113194,9601
1604875,9601
221703,9602
641501,9605
10804,9606
46350,9606
57579,9606
82300,9606
68558,9606
68742,9606
335103,9606
338079,9606
1313215,9606
172148,9606
318843,9606
333767,9606
337043,9606
337042,9606
2169991,9606
568715,9606
858367,9606
683172,9606
1247114,9606
767521,9606
645687,9606
683174,9606
1247113,9606
90961,9606
2560317,9606
649604,9606
38837,9606
11020,9606
1987017,9606
1803394,9606
1980459,9606
